Biter.ID,ID,Suspect,incursions_best_0.95,incursions_best_0.975
6726,6728,Yes,FALSE,FALSE
0,6729,Yes,FALSE,FALSE
0,6730,Yes,FALSE,FALSE
0,6734,Yes,FALSE,FALSE
0,6741,Yes,FALSE,FALSE
0,6746,Yes,FALSE,FALSE
0,6747,Yes,FALSE,FALSE
6747,6748,Yes,FALSE,FALSE
0,6752,Yes,FALSE,FALSE
0,6753,Yes,FALSE,FALSE
0,6758,Yes,FALSE,FALSE
6758,6759,Yes,FALSE,FALSE
6761,6760,Yes,FALSE,FALSE
0,6761,Yes,FALSE,FALSE
6761,6762,Yes,FALSE,FALSE
6771,6766,Yes,FALSE,FALSE
0,6771,Yes,FALSE,FALSE
0,6772,Yes,FALSE,FALSE
6772,6773,Yes,FALSE,FALSE
0,6777,Yes,FALSE,FALSE
0,6778,Yes,FALSE,FALSE
0,6779,Yes,FALSE,FALSE
0,6783,Yes,FALSE,FALSE
0,6788,Yes,FALSE,FALSE
0,6789,Yes,FALSE,FALSE
6789,6790,Yes,FALSE,FALSE
0,6791,Yes,FALSE,FALSE
0,6793,Yes,FALSE,FALSE
0,6794,Yes,FALSE,FALSE
6794,6795,Yes,FALSE,FALSE
0,6796,Yes,FALSE,FALSE
0,6802,Yes,FALSE,FALSE
6802,6803,Yes,FALSE,FALSE
0,6804,Yes,FALSE,FALSE
0,6805,Yes,FALSE,FALSE
6805,6806,Yes,FALSE,FALSE
0,6809,Yes,FALSE,FALSE
6809,6810,Yes,FALSE,FALSE
6809,6811,Yes,FALSE,FALSE
6809,6812,Yes,FALSE,FALSE
6809,6814,Yes,FALSE,FALSE
0,6820,Yes,TRUE,FALSE
0,6822,Yes,FALSE,FALSE
0,6823,Yes,FALSE,FALSE
5550,6824,Yes,FALSE,FALSE
0,6827,Yes,FALSE,FALSE
6827,6833,Yes,FALSE,FALSE
0,6834,Yes,FALSE,FALSE
0,6849,Yes,FALSE,FALSE
0,6851,Yes,FALSE,FALSE
0,6856,Yes,FALSE,FALSE
0,6859,Yes,FALSE,FALSE
0,6860,Yes,TRUE,TRUE
0,6862,Yes,FALSE,FALSE
0,6866,Yes,FALSE,FALSE
6866,6867,Yes,FALSE,FALSE
0,6876,Yes,TRUE,FALSE
6876,6877,Yes,FALSE,FALSE
6876,6880,Yes,FALSE,FALSE
0,6881,Yes,FALSE,FALSE
0,6883,Yes,FALSE,FALSE
6883,6888,Yes,FALSE,FALSE
6883,6889,Yes,FALSE,FALSE
6883,6893,Yes,FALSE,FALSE
6883,6902,Yes,FALSE,FALSE
6917,6914,Yes,FALSE,FALSE
0,6915,Yes,FALSE,FALSE
6915,6917,Yes,FALSE,FALSE
0,6919,Yes,FALSE,FALSE
6919,6920,Yes,FALSE,FALSE
6919,6921,Yes,FALSE,FALSE
0,6923,Yes,FALSE,FALSE
6923,6924,Yes,FALSE,FALSE
0,6926,Yes,FALSE,FALSE
6926,6934,Yes,FALSE,FALSE
6926,6935,Yes,FALSE,FALSE
0,6945,Yes,FALSE,FALSE
0,6949,Yes,FALSE,FALSE
6955,6954,Yes,FALSE,FALSE
0,6955,Yes,FALSE,FALSE
6955,6956,Yes,FALSE,FALSE
0,6959,Yes,FALSE,FALSE
6959,6965,Yes,FALSE,FALSE
0,6974,Yes,FALSE,FALSE
0,6976,Yes,FALSE,FALSE
0,6982,Yes,FALSE,FALSE
0,6983,Yes,FALSE,FALSE
0,6984,Yes,FALSE,FALSE
0,6989,Yes,FALSE,FALSE
0,6994,Yes,FALSE,FALSE
0,6995,Yes,FALSE,FALSE
0,6996,Yes,FALSE,FALSE
0,6997,Yes,FALSE,FALSE
0,6998,Yes,FALSE,FALSE
0,7000,Yes,FALSE,FALSE
0,7002,Yes,FALSE,FALSE
0,7003,Yes,FALSE,FALSE
6773,7013,Yes,FALSE,FALSE
6773,7015,Yes,FALSE,FALSE
6773,7018,Yes,FALSE,FALSE
6773,7019,Yes,FALSE,FALSE
6773,7020,Yes,FALSE,FALSE
6773,7021,Yes,FALSE,FALSE
6773,7022,Yes,FALSE,FALSE
6773,7023,Yes,FALSE,FALSE
6773,7028,Yes,FALSE,FALSE
6773,7029,Yes,FALSE,FALSE
0,7043,Yes,FALSE,FALSE
0,7044,Yes,FALSE,FALSE
0,7058,Yes,FALSE,FALSE
0,7059,Yes,FALSE,FALSE
0,7069,Yes,FALSE,FALSE
0,7071,Yes,FALSE,FALSE
0,7072,Yes,FALSE,FALSE
0,7073,Yes,FALSE,FALSE
0,7074,Yes,FALSE,FALSE
7074,7075,Yes,FALSE,FALSE
7074,7077,Yes,FALSE,FALSE
7134,7079,Yes,FALSE,FALSE
0,7081,Yes,FALSE,FALSE
0,7082,Yes,FALSE,FALSE
0,7083,Yes,FALSE,FALSE
0,7089,Yes,FALSE,FALSE
0,7094,Yes,FALSE,FALSE
0,7095,Yes,FALSE,FALSE
0,7098,Yes,FALSE,FALSE
7100,7099,Yes,FALSE,FALSE
0,7100,Yes,FALSE,FALSE
0,7101,Yes,FALSE,FALSE
0,7105,Yes,FALSE,FALSE
0,7106,Yes,FALSE,FALSE
7327,7107,Yes,FALSE,FALSE
0,7110,Yes,FALSE,FALSE
0,7111,Yes,FALSE,FALSE
0,7112,Yes,FALSE,FALSE
0,7113,Yes,FALSE,FALSE
0,7114,Yes,FALSE,FALSE
7467,7116,Yes,FALSE,FALSE
7514,7117,Yes,FALSE,FALSE
0,7121,Yes,FALSE,FALSE
7121,7122,Yes,FALSE,FALSE
0,7123,Yes,FALSE,FALSE
0,7125,Yes,FALSE,FALSE
0,7126,Yes,FALSE,FALSE
7133,7128,Yes,FALSE,FALSE
0,7133,Yes,FALSE,FALSE
0,7134,Yes,FALSE,FALSE
0,7135,Yes,FALSE,FALSE
0,7136,Yes,FALSE,FALSE
0,7138,Yes,FALSE,FALSE
0,7141,Yes,FALSE,FALSE
0,7142,Yes,FALSE,FALSE
0,7144,Yes,FALSE,FALSE
0,7145,Yes,FALSE,FALSE
0,7146,Yes,FALSE,FALSE
0,7147,Yes,FALSE,FALSE
0,7151,Yes,FALSE,FALSE
0,7159,Yes,FALSE,FALSE
0,7167,Yes,FALSE,FALSE
0,7171,Yes,FALSE,FALSE
7171,7173,Yes,FALSE,FALSE
0,7179,Yes,FALSE,FALSE
7146,7182,Yes,FALSE,FALSE
7146,7183,Yes,FALSE,FALSE
7146,7184,Yes,FALSE,FALSE
0,7185,Yes,TRUE,FALSE
7187,7186,Yes,FALSE,FALSE
0,7187,Yes,FALSE,FALSE
7195,7194,Yes,FALSE,FALSE
0,7195,Yes,FALSE,FALSE
0,7196,Yes,FALSE,FALSE
7201,7200,Yes,FALSE,FALSE
0,7201,Yes,FALSE,FALSE
7214,7213,Yes,FALSE,FALSE
0,7214,Yes,FALSE,FALSE
0,7217,Yes,FALSE,FALSE
0,7224,Yes,FALSE,FALSE
0,7225,Yes,FALSE,FALSE
7237,7236,Yes,FALSE,FALSE
7285,7237,Yes,FALSE,FALSE
7225,7238,Yes,FALSE,FALSE
0,7239,Yes,FALSE,FALSE
0,7240,Yes,FALSE,FALSE
0,7242,Yes,FALSE,FALSE
7242,7248,Yes,FALSE,FALSE
0,7252,Yes,FALSE,FALSE
7269,7268,Yes,FALSE,FALSE
0,7269,Yes,FALSE,FALSE
0,7272,Yes,FALSE,FALSE
0,7273,Yes,FALSE,FALSE
0,7274,Yes,FALSE,FALSE
0,7279,Yes,FALSE,FALSE
0,7284,Yes,FALSE,FALSE
0,7285,Yes,TRUE,FALSE
0,7290,Yes,FALSE,FALSE
0,7291,Yes,FALSE,FALSE
0,7295,Yes,FALSE,FALSE
7300,7296,Yes,FALSE,FALSE
7300,7297,Yes,FALSE,FALSE
7300,7298,Yes,FALSE,FALSE
0,7300,Yes,FALSE,FALSE
0,7301,Yes,FALSE,FALSE
0,7317,Yes,FALSE,FALSE
0,7319,Yes,FALSE,FALSE
0,7323,Yes,FALSE,FALSE
7323,7325,To Do,FALSE,FALSE
7328,7327,Yes,FALSE,FALSE
0,7328,Yes,FALSE,FALSE
0,7335,Yes,FALSE,FALSE
0,7345,Yes,FALSE,FALSE
0,7350,Yes,FALSE,FALSE
7355,7354,Yes,FALSE,FALSE
0,7355,Yes,FALSE,FALSE
0,7356,Yes,FALSE,FALSE
7356,7357,Yes,FALSE,FALSE
7356,7358,Yes,FALSE,FALSE
7362,7361,Yes,FALSE,FALSE
0,7362,Yes,FALSE,FALSE
0,7363,Yes,FALSE,FALSE
0,7371,Yes,FALSE,FALSE
0,7373,Yes,FALSE,FALSE
0,7380,Yes,TRUE,FALSE
0,7381,Yes,FALSE,FALSE
0,7382,Yes,TRUE,FALSE
0,7383,Yes,FALSE,FALSE
0,7385,Yes,FALSE,FALSE
0,7415,Yes,FALSE,FALSE
7427,7416,Yes,FALSE,FALSE
0,7417,Yes,FALSE,FALSE
7417,7420,Yes,FALSE,FALSE
7424,7423,Yes,FALSE,FALSE
0,7424,Yes,FALSE,FALSE
0,7427,Yes,FALSE,FALSE
0,7428,Yes,FALSE,FALSE
7428,7429,Yes,FALSE,FALSE
0,7431,Yes,FALSE,FALSE
0,7465,Yes,FALSE,FALSE
0,7467,Yes,FALSE,FALSE
7471,7470,Yes,FALSE,FALSE
0,7471,Yes,FALSE,FALSE
0,7484,Yes,FALSE,FALSE
0,7502,Yes,FALSE,FALSE
0,7506,Yes,FALSE,FALSE
7510,7507,Yes,FALSE,FALSE
0,7510,Yes,FALSE,FALSE
0,7514,Yes,FALSE,FALSE
0,7534,Yes,FALSE,FALSE
7534,7538,Yes,FALSE,FALSE
0,7539,Yes,FALSE,FALSE
0,7542,Yes,TRUE,TRUE
7542,7545,Yes,FALSE,FALSE
7549,7548,Yes,FALSE,FALSE
0,7549,Yes,FALSE,FALSE
0,7556,Yes,FALSE,FALSE
0,7562,Yes,TRUE,TRUE
0,7583,Yes,FALSE,FALSE
0,7584,Yes,FALSE,FALSE
0,7585,Yes,FALSE,FALSE
0,7586,Yes,FALSE,FALSE
0,7587,Yes,FALSE,FALSE
7597,7590,Yes,FALSE,FALSE
7597,7591,Yes,FALSE,FALSE
0,7597,Yes,FALSE,FALSE
0,7605,Yes,FALSE,FALSE
0,7606,Yes,FALSE,FALSE
0,7607,Yes,FALSE,FALSE
0,7617,Yes,FALSE,FALSE
0,7634,Yes,FALSE,FALSE
0,7636,Yes,FALSE,FALSE
7636,7637,Yes,FALSE,FALSE
0,7650,Yes,FALSE,FALSE
0,7651,Yes,FALSE,FALSE
0,7652,Yes,FALSE,FALSE
0,7710,Yes,FALSE,FALSE
7710,7711,Yes,FALSE,FALSE
7711,7712,Yes,FALSE,FALSE
7732,7713,Yes,FALSE,FALSE
7713,7716,Yes,FALSE,FALSE
0,7732,Yes,FALSE,FALSE
0,7742,Yes,FALSE,FALSE
0,7743,Yes,FALSE,FALSE
0,7753,Yes,FALSE,FALSE
0,7756,Yes,FALSE,FALSE
0,7757,Yes,FALSE,FALSE
0,7759,Yes,FALSE,FALSE
0,7760,Yes,FALSE,FALSE
7760,7763,Yes,FALSE,FALSE
0,7768,Yes,FALSE,FALSE
0,7774,Yes,FALSE,FALSE
0,7775,Yes,FALSE,FALSE
0,7776,Yes,FALSE,FALSE
7776,7777,Yes,FALSE,FALSE
7776,7778,Yes,FALSE,FALSE
7776,7779,Yes,FALSE,FALSE
7776,7780,Yes,FALSE,FALSE
7776,7782,Yes,FALSE,FALSE
7776,7783,Yes,FALSE,FALSE
7776,7784,Yes,FALSE,FALSE
7776,7786,Yes,FALSE,FALSE
0,7787,Yes,FALSE,FALSE
7776,7788,Yes,FALSE,FALSE
7803,7791,Yes,FALSE,FALSE
0,7803,Yes,TRUE,FALSE
0,7809,Yes,FALSE,FALSE
7809,7810,Yes,FALSE,FALSE
0,7815,Yes,FALSE,FALSE
0,7816,Yes,FALSE,FALSE
0,7818,Yes,FALSE,FALSE
0,7819,Yes,FALSE,FALSE
7819,7820,Yes,FALSE,FALSE
0,7821,Yes,FALSE,FALSE
0,7824,Yes,FALSE,FALSE
0,7829,Yes,FALSE,FALSE
0,7830,Yes,FALSE,FALSE
0,7831,Yes,FALSE,FALSE
0,7832,Yes,FALSE,FALSE
0,7835,Yes,FALSE,FALSE
0,7839,Yes,FALSE,FALSE
7839,7840,Yes,FALSE,FALSE
0,7841,Yes,FALSE,FALSE
0,7842,Yes,FALSE,FALSE
0,7843,Yes,FALSE,FALSE
0,7844,Yes,FALSE,FALSE
0,7847,Yes,FALSE,FALSE
7847,7848,Yes,FALSE,FALSE
7847,7849,Yes,FALSE,FALSE
7849,7851,Yes,FALSE,FALSE
0,7852,Yes,FALSE,FALSE
0,7858,Yes,FALSE,FALSE
0,7863,Yes,FALSE,FALSE
0,7864,Yes,TRUE,FALSE
0,7865,Yes,FALSE,FALSE
0,7866,Yes,FALSE,FALSE
0,7867,Yes,FALSE,FALSE
0,7868,Yes,FALSE,FALSE
0,7869,Yes,FALSE,FALSE
0,7870,Yes,FALSE,FALSE
0,7871,Yes,FALSE,FALSE
0,7872,Yes,TRUE,FALSE
7872,7873,Yes,FALSE,FALSE
0,7874,Yes,FALSE,FALSE
0,7875,Yes,FALSE,FALSE
7875,7876,Yes,FALSE,FALSE
0,7877,Yes,FALSE,FALSE
0,7878,Yes,FALSE,FALSE
0,7879,Yes,FALSE,FALSE
0,7880,Yes,FALSE,FALSE
0,7892,Yes,FALSE,FALSE
7892,7895,Yes,FALSE,FALSE
0,7896,Yes,FALSE,FALSE
7896,7897,Yes,FALSE,FALSE
7896,7898,Yes,FALSE,FALSE
0,7902,Yes,FALSE,FALSE
0,7903,Yes,FALSE,FALSE
0,7904,Yes,FALSE,FALSE
0,7905,Yes,FALSE,FALSE
0,7906,Yes,FALSE,FALSE
0,7909,Yes,FALSE,FALSE
0,7910,Yes,FALSE,FALSE
0,7911,Yes,FALSE,FALSE
0,7912,Yes,FALSE,FALSE
0,7915,Yes,FALSE,FALSE
0,7916,Yes,FALSE,FALSE
7916,7917,Yes,FALSE,FALSE
0,7920,Yes,TRUE,FALSE
0,7923,Yes,FALSE,FALSE
0,7927,Yes,FALSE,FALSE
0,7929,Yes,FALSE,FALSE
0,7931,Yes,FALSE,FALSE
7931,7932,Yes,FALSE,FALSE
7933,7934,Yes,FALSE,FALSE
0,7935,Yes,FALSE,FALSE
0,7937,Yes,FALSE,FALSE
7946,7942,Yes,FALSE,FALSE
7946,7943,Yes,FALSE,FALSE
7946,7944,Yes,FALSE,FALSE
7946,7945,Yes,FALSE,FALSE
0,7946,Yes,FALSE,FALSE
7946,7947,Yes,FALSE,FALSE
7947,7948,Yes,FALSE,FALSE
0,7949,Yes,FALSE,FALSE
0,7950,Yes,FALSE,FALSE
7950,7952,Yes,FALSE,FALSE
0,7956,Yes,FALSE,FALSE
7956,7958,Yes,FALSE,FALSE
0,7959,Yes,FALSE,FALSE
0,7962,Yes,FALSE,FALSE
0,7963,Yes,FALSE,FALSE
7963,7964,Yes,FALSE,FALSE
7963,7965,Yes,FALSE,FALSE
7968,7966,Yes,FALSE,FALSE
7968,7967,Yes,FALSE,FALSE
7973,7968,Yes,FALSE,FALSE
7968,7969,Yes,FALSE,FALSE
0,7970,Yes,FALSE,FALSE
0,7971,Yes,FALSE,FALSE
0,7972,Yes,FALSE,FALSE
0,7973,Yes,FALSE,FALSE
0,7974,Yes,FALSE,FALSE
0,7976,Yes,FALSE,FALSE
0,7977,Yes,FALSE,FALSE
7977,7978,Yes,FALSE,FALSE
0,7980,Yes,FALSE,FALSE
0,7982,Yes,FALSE,FALSE
7982,7983,Yes,FALSE,FALSE
0,7986,Yes,FALSE,FALSE
7991,7990,Yes,FALSE,FALSE
0,7991,Yes,FALSE,FALSE
0,7993,Yes,FALSE,FALSE
0,7999,Yes,FALSE,FALSE
7999,8000,Yes,FALSE,FALSE
0,8001,Yes,FALSE,FALSE
7902,8014,Yes,FALSE,FALSE
7902,8029,Yes,FALSE,FALSE
0,8034,Yes,FALSE,FALSE
8034,8041,Yes,FALSE,FALSE
4694,8050,Yes,FALSE,FALSE
0,8051,Yes,FALSE,FALSE
0,8052,Yes,FALSE,FALSE
0,8053,Yes,FALSE,FALSE
0,8054,Yes,FALSE,FALSE
0,8056,Yes,FALSE,FALSE
0,8062,Yes,FALSE,FALSE
0,8064,Yes,FALSE,FALSE
0,8065,Yes,TRUE,TRUE
8065,8066,Yes,FALSE,FALSE
0,8074,Yes,TRUE,FALSE
8056,8078,Yes,FALSE,FALSE
8056,8086,Yes,FALSE,FALSE
0,8093,Yes,FALSE,FALSE
0,8101,Yes,TRUE,FALSE
8101,8102,Yes,FALSE,FALSE
0,8105,Yes,TRUE,FALSE
0,8106,Yes,TRUE,FALSE
8106,8107,Yes,FALSE,FALSE
8106,8108,Yes,FALSE,FALSE
8105,8109,Yes,FALSE,FALSE
0,8111,Yes,FALSE,FALSE
8111,8112,Yes,FALSE,FALSE
8111,8113,Yes,FALSE,FALSE
0,8114,Yes,FALSE,FALSE
0,8116,Yes,FALSE,FALSE
0,8118,Yes,FALSE,FALSE
8116,8119,Yes,FALSE,FALSE
0,8120,Yes,FALSE,FALSE
8116,8122,Yes,FALSE,FALSE
8116,8127,Yes,FALSE,FALSE
0,8128,Yes,FALSE,FALSE
0,8159,Yes,FALSE,FALSE
8128,8160,Yes,FALSE,FALSE
0,8161,Yes,FALSE,FALSE
0,8181,Yes,FALSE,FALSE
0,8182,Yes,FALSE,FALSE
0,8183,Yes,FALSE,FALSE
0,8184,Yes,FALSE,FALSE
0,8191,Yes,TRUE,FALSE
0,8192,Yes,FALSE,FALSE
0,8193,Yes,FALSE,FALSE
0,8198,Yes,TRUE,FALSE
0,8199,To Do,FALSE,FALSE
0,8200,Yes,FALSE,FALSE
8200,8201,Yes,FALSE,FALSE
0,8208,Yes,FALSE,FALSE
0,8213,Yes,FALSE,FALSE
0,8215,Yes,FALSE,FALSE
8215,8216,Yes,FALSE,FALSE
8223,8220,Yes,FALSE,FALSE
8220,8222,Yes,FALSE,FALSE
0,8223,Yes,FALSE,FALSE
8220,8226,Yes,FALSE,FALSE
0,8231,Yes,FALSE,FALSE
0,8238,Yes,FALSE,FALSE
0,8240,Yes,FALSE,FALSE
0,8248,Yes,FALSE,FALSE
0,8253,Yes,FALSE,FALSE
0,8256,Yes,FALSE,FALSE
8256,8266,Yes,FALSE,FALSE
8256,8268,Yes,FALSE,FALSE
8256,8269,Yes,FALSE,FALSE
0,8270,Yes,FALSE,FALSE
0,8276,Yes,FALSE,FALSE
8276,8279,Yes,FALSE,FALSE
8276,8280,Yes,FALSE,FALSE
8276,8281,Yes,FALSE,FALSE
0,8291,Yes,FALSE,FALSE
8291,8292,Yes,FALSE,FALSE
8276,8293,Yes,FALSE,FALSE
8276,8294,Yes,FALSE,FALSE
8276,8295,Yes,FALSE,FALSE
8276,8296,Yes,FALSE,FALSE
8276,8297,Yes,FALSE,FALSE
0,8301,Yes,TRUE,FALSE
0,8305,Yes,FALSE,FALSE
8307,8308,Yes,FALSE,FALSE
8307,8309,Yes,FALSE,FALSE
0,8311,Yes,FALSE,FALSE
0,8312,Yes,FALSE,FALSE
8312,8313,Yes,FALSE,FALSE
0,8318,Yes,TRUE,FALSE
0,8328,Yes,FALSE,FALSE
0,8360,Yes,TRUE,TRUE
0,8365,Yes,FALSE,FALSE
0,8408,Yes,FALSE,FALSE
0,8410,Yes,FALSE,FALSE
8410,8427,Yes,FALSE,FALSE
0,8434,Yes,FALSE,FALSE
0,8439,Yes,FALSE,FALSE
0,8443,Yes,FALSE,FALSE
0,8445,Yes,FALSE,FALSE
0,8448,Yes,FALSE,FALSE
8445,8450,Yes,FALSE,FALSE
0,8451,Yes,FALSE,FALSE
8451,8459,Yes,FALSE,FALSE
8451,8460,Yes,FALSE,FALSE
8460,8461,Yes,FALSE,FALSE
0,8468,Yes,FALSE,FALSE
0,8480,Yes,FALSE,FALSE
8480,8481,Yes,FALSE,FALSE
0,8482,Yes,FALSE,FALSE
0,8483,Yes,FALSE,FALSE
0,8484,Yes,FALSE,FALSE
8484,8485,Yes,FALSE,FALSE
0,8486,Yes,FALSE,FALSE
0,8487,Yes,FALSE,FALSE
8487,8488,Yes,FALSE,FALSE
0,8490,Yes,FALSE,FALSE
0,8493,Yes,FALSE,FALSE
0,8496,Yes,FALSE,FALSE
0,8523,Yes,FALSE,FALSE
0,8528,Yes,FALSE,FALSE
8528,8532,Yes,FALSE,FALSE
8528,8533,Yes,FALSE,FALSE
0,8539,Yes,TRUE,TRUE
0,8541,Yes,FALSE,FALSE
8546,8542,Yes,FALSE,FALSE
0,8545,Yes,FALSE,FALSE
0,8546,Yes,FALSE,FALSE
0,8555,Yes,FALSE,FALSE
0,8559,Yes,FALSE,FALSE
0,8562,Yes,FALSE,FALSE
7858,8566,Yes,FALSE,FALSE
8569,8568,Yes,FALSE,FALSE
0,8569,Yes,FALSE,FALSE
0,8581,Yes,FALSE,FALSE
0,8583,Yes,TRUE,TRUE
0,8650,Yes,FALSE,FALSE
0,8665,Yes,FALSE,FALSE
0,8670,Yes,FALSE,FALSE
8670,8671,Yes,FALSE,FALSE
1812,8674,Yes,FALSE,FALSE
0,8675,Yes,FALSE,FALSE
6773,8681,Yes,FALSE,FALSE
0,8685,Yes,FALSE,FALSE
0,8687,Yes,FALSE,FALSE
7970,8688,Yes,FALSE,FALSE
7971,8689,Yes,FALSE,FALSE
7972,8690,Yes,FALSE,FALSE
8665,8691,Yes,FALSE,FALSE
7925,8692,Yes,FALSE,FALSE
7925,8693,Yes,FALSE,FALSE
0,8695,Yes,FALSE,FALSE
0,8698,Yes,FALSE,FALSE
8698,8700,Yes,FALSE,FALSE
8698,8707,Yes,FALSE,FALSE
0,8714,Yes,FALSE,FALSE
0,8718,Yes,TRUE,FALSE
0,8745,Yes,FALSE,FALSE
8745,8746,Yes,FALSE,FALSE
8745,8747,Yes,FALSE,FALSE
0,8751,Yes,FALSE,FALSE
8751,8756,Yes,FALSE,FALSE
0,8758,Yes,FALSE,FALSE
8758,8761,Yes,FALSE,FALSE
8758,8762,Yes,FALSE,FALSE
0,8763,Yes,FALSE,FALSE
0,8770,Yes,FALSE,FALSE
0,8771,Yes,FALSE,FALSE
8771,8776,Yes,FALSE,FALSE
0,8780,Yes,FALSE,FALSE
0,8781,Yes,FALSE,FALSE
0,8795,Yes,FALSE,FALSE
0,8799,Yes,FALSE,FALSE
0,8818,Yes,FALSE,FALSE
0,8824,Yes,FALSE,FALSE
8824,8825,Yes,FALSE,FALSE
8818,8826,Yes,FALSE,FALSE
0,8864,Yes,FALSE,FALSE
8864,8865,Yes,FALSE,FALSE
0,8866,Yes,FALSE,FALSE
0,8897,Yes,FALSE,FALSE
0,8898,Yes,FALSE,FALSE
0,8899,Yes,FALSE,FALSE
0,8900,Yes,FALSE,FALSE
0,8901,Yes,FALSE,FALSE
8901,8902,Yes,FALSE,FALSE
0,8908,Yes,FALSE,FALSE
0,8909,Yes,FALSE,FALSE
0,8910,Yes,FALSE,FALSE
0,8911,To Do,FALSE,FALSE
0,8914,Yes,FALSE,FALSE
0,8924,Yes,FALSE,FALSE
0,8926,Yes,TRUE,FALSE
8926,8927,Yes,FALSE,FALSE
8926,8928,Yes,FALSE,FALSE
0,8937,Yes,FALSE,FALSE
8937,8938,Yes,FALSE,FALSE
8938,8941,Yes,FALSE,FALSE
0,8942,Yes,FALSE,FALSE
8942,8943,Yes,FALSE,FALSE
0,8944,Yes,FALSE,FALSE
8944,8945,Yes,FALSE,FALSE
8953,8954,Yes,FALSE,FALSE
0,8957,Yes,FALSE,FALSE
8957,8958,Yes,FALSE,FALSE
0,8959,Yes,FALSE,FALSE
8959,8960,Yes,FALSE,FALSE
8959,8961,Yes,FALSE,FALSE
0,8963,Yes,FALSE,FALSE
0,8966,Yes,TRUE,FALSE
8966,8967,Yes,FALSE,FALSE
0,8970,Yes,FALSE,FALSE
0,8973,Yes,FALSE,FALSE
0,8978,Yes,FALSE,FALSE
8978,8987,Yes,FALSE,FALSE
0,8989,Yes,FALSE,FALSE
0,8990,Yes,FALSE,FALSE
0,8991,Yes,TRUE,FALSE
8944,8992,Yes,FALSE,FALSE
0,8993,Yes,FALSE,FALSE
0,8997,Yes,FALSE,FALSE
0,9001,Yes,FALSE,FALSE
0,9002,Yes,TRUE,TRUE
0,9005,Yes,FALSE,FALSE
9002,9010,Yes,FALSE,FALSE
9002,9018,Yes,FALSE,FALSE
9002,9021,Yes,FALSE,FALSE
0,9022,Yes,FALSE,FALSE
9022,9023,Yes,FALSE,FALSE
0,9031,Yes,FALSE,FALSE
9031,9032,Yes,FALSE,FALSE
9031,9039,Yes,FALSE,FALSE
9031,9040,Yes,FALSE,FALSE
0,9047,Yes,FALSE,FALSE
0,9049,Yes,TRUE,TRUE
0,9050,Yes,FALSE,FALSE
0,9051,Yes,TRUE,TRUE
0,9052,To Do,FALSE,FALSE
0,9056,To Do,TRUE,FALSE
0,9065,Yes,TRUE,FALSE
0,9069,Yes,FALSE,FALSE
0,9072,Yes,FALSE,FALSE
0,9086,Yes,FALSE,FALSE
0,9087,Yes,FALSE,FALSE
0,9088,Yes,FALSE,FALSE
9088,9091,Yes,FALSE,FALSE
0,9097,Yes,FALSE,FALSE
0,9103,Yes,FALSE,FALSE
0,9110,Yes,FALSE,FALSE
9110,9111,Yes,FALSE,FALSE
0,9114,Yes,FALSE,FALSE
0,9117,To Do,FALSE,FALSE
0,9119,Yes,FALSE,FALSE
9119,9120,Yes,FALSE,FALSE
0,9121,Yes,FALSE,FALSE
9121,9130,Yes,FALSE,FALSE
0,9132,Yes,FALSE,FALSE
0,9138,Yes,FALSE,FALSE
0,9140,Yes,TRUE,TRUE
7423,9144,Yes,FALSE,FALSE
0,9145,Yes,FALSE,FALSE
0,9156,Yes,FALSE,FALSE
0,9162,Yes,FALSE,FALSE
9167,9165,Yes,FALSE,FALSE
9167,9166,Yes,FALSE,FALSE
0,9167,Yes,FALSE,FALSE
0,9169,Yes,FALSE,FALSE
9169,9173,Yes,FALSE,FALSE
0,9174,Yes,FALSE,FALSE
9174,9175,Yes,FALSE,FALSE
9174,9176,Yes,FALSE,FALSE
0,9183,Yes,FALSE,FALSE
9183,9184,Yes,FALSE,FALSE
9183,9185,Yes,FALSE,FALSE
0,9186,Yes,FALSE,FALSE
0,9187,Yes,TRUE,FALSE
0,9188,Yes,FALSE,FALSE
0,9189,Yes,FALSE,FALSE
0,9190,Yes,FALSE,FALSE
0,9192,Yes,FALSE,FALSE
0,9194,Yes,FALSE,FALSE
0,9216,Yes,FALSE,FALSE
0,9225,To Do,TRUE,FALSE
0,9226,Yes,FALSE,FALSE
0,9237,Yes,FALSE,FALSE
0,9240,Yes,TRUE,FALSE
0,9275,Yes,FALSE,FALSE
0,9280,Yes,FALSE,FALSE
0,9290,Yes,FALSE,FALSE
0,9292,Yes,FALSE,FALSE
0,9293,Yes,FALSE,FALSE
0,9294,Yes,FALSE,FALSE
0,9296,Yes,TRUE,TRUE
3833,9304,Yes,FALSE,FALSE
0,9327,Yes,FALSE,FALSE
0,9342,Yes,FALSE,FALSE
0,9347,Yes,TRUE,FALSE
9347,9349,Yes,FALSE,FALSE
9349,9350,Yes,FALSE,FALSE
9349,9351,Yes,FALSE,FALSE
0,9352,Yes,FALSE,FALSE
0,9353,Yes,FALSE,FALSE
0,9360,Yes,FALSE,FALSE
9360,9365,Yes,FALSE,FALSE
0,9423,Yes,TRUE,FALSE
9423,9424,Yes,FALSE,FALSE
9424,9428,Yes,FALSE,FALSE
9428,9430,Yes,FALSE,FALSE
9451,9442,Yes,FALSE,FALSE
0,9450,Yes,FALSE,FALSE
9450,9451,Yes,FALSE,FALSE
9451,9455,Yes,FALSE,FALSE
