detection,sim,mcc,majority,cutoff,tree_type,nobs
0.93,259,0,0,0.95,Random sample,3011
0.96,259,0,0,0.95,Random sample,3011
0.91,259,0,0,0.95,Random sample,3011
0.91,259,0,0,0.95,Random sample,3011
0.94,259,0,0,0.95,Random sample,3011
0.9,259,0,0,0.95,Random sample,3011
0.94,259,0,0,0.95,Random sample,3011
0.92,259,0,0,0.95,Random sample,3011
0.94,259,0,0,0.95,Random sample,3011
0.94,259,0,0,0.95,Random sample,3011
0.91,259,0,0,0.95,Random sample,3011
0.94,259,0,0,0.95,Random sample,3011
0.93,259,0,0,0.95,Random sample,3011
0.93,259,0,0,0.95,Random sample,3011
0.93,259,0,0,0.95,Random sample,3011
0.91,259,0,0,0.95,Random sample,3011
0.93,259,0,0,0.95,Random sample,3011
0.94,259,0,0,0.95,Random sample,3011
0.94,273,0,0,0.95,Random sample,3006
0.92,273,0,0,0.95,Random sample,3006
0.95,273,0,0,0.95,Random sample,3006
0.94,273,0,0,0.95,Random sample,3006
0.98,273,0,0,0.95,Random sample,3006
0.92,273,0,0,0.95,Random sample,3006
0.94,273,0,0,0.95,Random sample,3006
0.92,273,0,0,0.95,Random sample,3006
0.95,273,0,0,0.95,Random sample,3006
0.95,273,0,0,0.95,Random sample,3006
0.92,273,0,0,0.95,Random sample,3006
0.95,273,0,0,0.95,Random sample,3006
0.95,273,0,0,0.95,Random sample,3006
0.95,273,0,0,0.95,Random sample,3006
0.92,273,0,0,0.95,Random sample,3006
0.93,273,0,0,0.95,Random sample,3006
0.93,273,0,0,0.95,Random sample,3006
0.91,273,0,0,0.95,Random sample,3006
0.94,273,0,0,0.95,Random sample,3006
0.94,273,0,0,0.95,Random sample,3006
0.95,273,0,0,0.95,Random sample,3006
0.93,273,0,0,0.95,Random sample,3006
0.92,273,0,0,0.95,Random sample,3006
0.93,273,0,0,0.95,Random sample,3006
0.92,273,0,0,0.95,Random sample,3006
0.94,273,0,0,0.95,Random sample,3006
0.92,273,0,0,0.95,Random sample,3006
0.93,273,0,0,0.95,Random sample,3006
0.97,273,0,0,0.95,Random sample,3006
0.96,273,0,0,0.95,Random sample,3006
0.94,273,0,0,0.95,Random sample,3006
0.93,273,0,0,0.95,Random sample,3006
0.93,273,0,0,0.95,Random sample,3006
0.94,273,0,0,0.95,Random sample,3006
0.97,273,0,0,0.95,Random sample,3006
0.96,273,0,0,0.95,Random sample,3006
0.96,273,0,0,0.95,Random sample,3006
0.93,273,0,0,0.95,Random sample,3006
0.95,273,0,0,0.95,Random sample,3006
0.92,273,0,0,0.95,Random sample,3006
0.94,273,0,0,0.95,Random sample,3006
0.92,273,0,0,0.95,Random sample,3006
0.97,273,0,0,0.95,Random sample,3006
0.91,273,0,0,0.95,Random sample,3006
0.94,273,0,0,0.95,Random sample,3006
0.91,273,0,0,0.95,Random sample,3006
0.92,273,0,0,0.95,Random sample,3006
0.91,273,0,0,0.95,Random sample,3006
0.95,273,0,0,0.95,Random sample,3006
0.96,273,0,0,0.95,Random sample,3006
0.94,273,0,0,0.95,Random sample,3006
0.94,273,0,0,0.95,Random sample,3006
0.92,273,0,0,0.95,Random sample,3006
0.94,273,0,0,0.95,Random sample,3006
0.93,273,0,0,0.95,Random sample,3006
0.9,273,0,0,0.95,Random sample,3006
0.95,273,0,0,0.95,Random sample,3006
0.93,273,0,0,0.95,Random sample,3006
0.95,273,0,0,0.95,Random sample,3006
0.93,273,0,0,0.95,Random sample,3006
0.94,273,0,0,0.95,Random sample,3006
0.94,273,0,0,0.95,Random sample,3006
0.95,273,0,0,0.95,Random sample,3006
0.97,273,0,0,0.95,Random sample,3006
0.91,273,0,0,0.95,Random sample,3006
0.95,273,0,0,0.95,Random sample,3006
0.94,273,0,0,0.95,Random sample,3006
0.94,273,0,0,0.95,Random sample,3006
0.96,273,0,0,0.95,Random sample,3006
0.91,273,0,0,0.95,Random sample,3006
0.93,273,0,0,0.95,Random sample,3006
0.97,273,0,0,0.95,Random sample,3006
0.92,273,0,0,0.95,Random sample,3006
0.93,273,0,0,0.95,Random sample,3006
0.95,273,0,0,0.95,Random sample,3006
0.97,273,0,0,0.95,Random sample,3006
0.96,273,0,0,0.95,Random sample,3006
0.94,273,0,0,0.95,Random sample,3006
0.91,273,0,0,0.95,Random sample,3006
0.95,273,0,0,0.95,Random sample,3006
0.94,273,0,0,0.95,Random sample,3006
0.93,273,0,0,0.95,Random sample,3006
0.95,273,0,0,0.95,Random sample,3006
0.93,273,0,0,0.95,Random sample,3006
0.93,273,0,0,0.95,Random sample,3006
0.94,273,0,0,0.95,Random sample,3006
0.94,273,0,0,0.95,Random sample,3006
0.93,273,0,0,0.95,Random sample,3006
0.96,273,0,0,0.95,Random sample,3006
0.91,273,0,0,0.95,Random sample,3006
0.94,273,0,0,0.95,Random sample,3006
0.93,273,0,0,0.95,Random sample,3006
0.97,273,0,0,0.95,Random sample,3006
0.94,273,0,0,0.95,Random sample,3006
0.95,273,0,0,0.95,Random sample,3006
0.96,273,0,0,0.95,Random sample,3006
0.95,273,0,0,0.95,Random sample,3006
0.92,273,0,0,0.95,Random sample,3006
0.97,273,0,0,0.95,Random sample,3006
0.92,273,0,0,0.95,Random sample,3006
0.99,284,0,0,0.95,Random sample,3012
0.96,284,0,0,0.95,Random sample,3012
0.97,284,0,0,0.95,Random sample,3012
0.95,284,0,0,0.95,Random sample,3012
0.98,284,0,0,0.95,Random sample,3012
0.94,284,0,0,0.95,Random sample,3012
0.95,284,0,0,0.95,Random sample,3012
0.95,284,0,0,0.95,Random sample,3012
0.96,284,0,0,0.95,Random sample,3012
0.95,284,0,0,0.95,Random sample,3012
0.97,284,0,0,0.95,Random sample,3012
0.97,284,0,0,0.95,Random sample,3012
0.97,284,0,0,0.95,Random sample,3012
0.96,284,0,0,0.95,Random sample,3012
0.98,284,0,0,0.95,Random sample,3012
0.95,284,0,0,0.95,Random sample,3012
0.97,284,0,0,0.95,Random sample,3012
0.98,284,0,0,0.95,Random sample,3012
0.94,284,0,0,0.95,Random sample,3012
0.94,284,0,0,0.95,Random sample,3012
0.93,284,0,0,0.95,Random sample,3012
0.94,284,0,0,0.95,Random sample,3012
0.98,284,0,0,0.95,Random sample,3012
0.98,284,0,0,0.95,Random sample,3012
0.96,284,0,0,0.95,Random sample,3012
0.99,284,0,0,0.95,Random sample,3012
0.98,284,0,0,0.95,Random sample,3012
0.95,284,0,0,0.95,Random sample,3012
0.96,284,0,0,0.95,Random sample,3012
0.98,284,0,0,0.95,Random sample,3012
0.98,284,0,0,0.95,Random sample,3012
0.96,284,0,0,0.95,Random sample,3012
0.98,284,0,0,0.95,Random sample,3012
0.97,284,0,0,0.95,Random sample,3012
0.97,284,0,0,0.95,Random sample,3012
0.97,284,0,0,0.95,Random sample,3012
0.97,284,0,0,0.95,Random sample,3012
0.97,284,0,0,0.95,Random sample,3012
0.97,284,0,0,0.95,Random sample,3012
0.96,284,0,0,0.95,Random sample,3012
0.98,284,0,0,0.95,Random sample,3012
0.95,284,0,0,0.95,Random sample,3012
0.96,284,0,0,0.95,Random sample,3012
0.95,284,0,0,0.95,Random sample,3012
0.97,284,0,0,0.95,Random sample,3012
0.99,284,0,0,0.95,Random sample,3012
0.95,284,0,0,0.95,Random sample,3012
0.97,284,0,0,0.95,Random sample,3012
0.95,284,0,0,0.95,Random sample,3012
0.99,284,0,0,0.95,Random sample,3012
0.96,284,0,0,0.95,Random sample,3012
0.98,284,0,0,0.95,Random sample,3012
0.94,284,0,0,0.95,Random sample,3012
0.96,284,0,0,0.95,Random sample,3012
0.95,284,0,0,0.95,Random sample,3012
0.94,284,0,0,0.95,Random sample,3012
0.92,284,0,0,0.95,Random sample,3012
0.94,284,0,0,0.95,Random sample,3012
0.98,284,0,0,0.95,Random sample,3012
0.96,284,0,0,0.95,Random sample,3012
0.97,284,0,0,0.95,Random sample,3012
0.95,284,0,0,0.95,Random sample,3012
0.97,284,0,0,0.95,Random sample,3012
0.97,284,0,0,0.95,Random sample,3012
0.99,284,0,0,0.95,Random sample,3012
0.95,284,0,0,0.95,Random sample,3012
0.98,284,0,0,0.95,Random sample,3012
0.94,284,0,0,0.95,Random sample,3012
0.95,284,0,0,0.95,Random sample,3012
0.95,284,0,0,0.95,Random sample,3012
0.96,284,0,0,0.95,Random sample,3012
0.95,284,0,0,0.95,Random sample,3012
0.98,284,0,0,0.95,Random sample,3012
0.95,284,0,0,0.95,Random sample,3012
0.95,284,0,0,0.95,Random sample,3012
0.98,284,0,0,0.95,Random sample,3012
0.94,284,0,0,0.95,Random sample,3012
0.98,284,0,0,0.95,Random sample,3012
0.97,284,0,0,0.95,Random sample,3012
0.96,284,0,0,0.95,Random sample,3012
0.96,284,0,0,0.95,Random sample,3012
0.95,284,0,0,0.95,Random sample,3012
0.96,284,0,0,0.95,Random sample,3012
0.97,284,0,0,0.95,Random sample,3012
0.95,284,0,0,0.95,Random sample,3012
0.98,284,0,0,0.95,Random sample,3012
0.98,284,0,0,0.95,Random sample,3012
0.96,284,0,0,0.95,Random sample,3012
0.99,284,0,0,0.95,Random sample,3012
0.96,284,0,0,0.95,Random sample,3012
0.98,284,0,0,0.95,Random sample,3012
0.99,284,0,0,0.95,Random sample,3012
0.97,284,0,0,0.95,Random sample,3012
0.96,284,0,0,0.95,Random sample,3012
0.98,284,0,0,0.95,Random sample,3012
0.98,284,0,0,0.95,Random sample,3012
0.96,284,0,0,0.95,Random sample,3012
0.95,284,0,0,0.95,Random sample,3012
0.96,284,0,0,0.95,Random sample,3012
0.98,284,0,0,0.95,Random sample,3012
0.95,285,0,0,0.95,Random sample,3008
0.92,285,0,0,0.95,Random sample,3008
0.91,285,0,0,0.95,Random sample,3008
0.92,285,0,0,0.95,Random sample,3008
0.9,285,0,0,0.95,Random sample,3008
0.97,285,0,0,0.95,Random sample,3008
0.93,285,0,0,0.95,Random sample,3008
0.91,285,0,0,0.95,Random sample,3008
0.93,285,0,0,0.95,Random sample,3008
0.93,285,0,0,0.95,Random sample,3008
0.94,285,0,0,0.95,Random sample,3008
0.97,285,0,0,0.95,Random sample,3008
0.92,285,0,0,0.95,Random sample,3008
0.96,285,0,0,0.95,Random sample,3008
0.91,285,0,0,0.95,Random sample,3008
0.95,285,0,0,0.95,Random sample,3008
0.92,285,0,0,0.95,Random sample,3008
0.96,285,0,0,0.95,Random sample,3008
0.94,285,0,0,0.95,Random sample,3008
0.94,285,0,0,0.95,Random sample,3008
0.96,285,0,0,0.95,Random sample,3008
0.93,285,0,0,0.95,Random sample,3008
0.98,285,0,0,0.95,Random sample,3008
0.95,285,0,0,0.95,Random sample,3008
0.94,285,0,0,0.95,Random sample,3008
0.94,285,0,0,0.95,Random sample,3008
0.95,285,0,0,0.95,Random sample,3008
0.91,285,0,0,0.95,Random sample,3008
0.95,285,0,0,0.95,Random sample,3008
0.9,285,0,0,0.95,Random sample,3008
0.94,285,0,0,0.95,Random sample,3008
0.94,285,0,0,0.95,Random sample,3008
0.92,285,0,0,0.95,Random sample,3008
0.93,285,0,0,0.95,Random sample,3008
0.95,285,0,0,0.95,Random sample,3008
0.95,285,0,0,0.95,Random sample,3008
0.94,285,0,0,0.95,Random sample,3008
0.95,285,0,0,0.95,Random sample,3008
0.92,285,0,0,0.95,Random sample,3008
0.92,285,0,0,0.95,Random sample,3008
0.93,285,0,0,0.95,Random sample,3008
0.92,285,0,0,0.95,Random sample,3008
0.95,285,0,0,0.95,Random sample,3008
0.9,285,0,0,0.95,Random sample,3008
0.94,285,0,0,0.95,Random sample,3008
0.94,285,0,0,0.95,Random sample,3008
0.92,285,0,0,0.95,Random sample,3008
0.93,285,0,0,0.95,Random sample,3008
0.95,285,0,0,0.95,Random sample,3008
0.94,285,0,0,0.95,Random sample,3008
0.92,285,0,0,0.95,Random sample,3008
0.93,285,0,0,0.95,Random sample,3008
0.92,285,0,0,0.95,Random sample,3008
0.94,285,0,0,0.95,Random sample,3008
0.96,285,0,0,0.95,Random sample,3008
0.95,285,0,0,0.95,Random sample,3008
0.96,285,0,0,0.95,Random sample,3008
0.94,285,0,0,0.95,Random sample,3008
0.95,285,0,0,0.95,Random sample,3008
0.93,285,0,0,0.95,Random sample,3008
0.95,285,0,0,0.95,Random sample,3008
0.94,285,0,0,0.95,Random sample,3008
0.92,285,0,0,0.95,Random sample,3008
0.95,285,0,0,0.95,Random sample,3008
0.9,285,0,0,0.95,Random sample,3008
0.95,285,0,0,0.95,Random sample,3008
0.92,285,0,0,0.95,Random sample,3008
0.96,285,0,0,0.95,Random sample,3008
0.91,285,0,0,0.95,Random sample,3008
0.94,285,0,0,0.95,Random sample,3008
0.94,285,0,0,0.95,Random sample,3008
0.92,285,0,0,0.95,Random sample,3008
0.91,285,0,0,0.95,Random sample,3008
0.93,285,0,0,0.95,Random sample,3008
0.93,285,0,0,0.95,Random sample,3008
0.95,285,0,0,0.95,Random sample,3008
0.96,285,0,0,0.95,Random sample,3008
0.93,285,0,0,0.95,Random sample,3008
0.95,285,0,0,0.95,Random sample,3008
0.93,285,0,0,0.95,Random sample,3008
0.96,285,0,0,0.95,Random sample,3008
0.94,285,0,0,0.95,Random sample,3008
0.97,285,0,0,0.95,Random sample,3008
0.89,285,0,0,0.95,Random sample,3008
0.94,285,0,0,0.95,Random sample,3008
0.93,285,0,0,0.95,Random sample,3008
0.93,285,0,0,0.95,Random sample,3008
0.91,285,0,0,0.95,Random sample,3008
0.94,285,0,0,0.95,Random sample,3008
0.92,285,0,0,0.95,Random sample,3008
0.9,285,0,0,0.95,Random sample,3008
0.92,285,0,0,0.95,Random sample,3008
0.92,285,0,0,0.95,Random sample,3008
0.93,285,0,0,0.95,Random sample,3008
0.94,285,0,0,0.95,Random sample,3008
0.96,285,0,0,0.95,Random sample,3008
0.94,285,0,0,0.95,Random sample,3008
0.91,285,0,0,0.95,Random sample,3008
0.91,285,0,0,0.95,Random sample,3008
0.91,285,0,0,0.95,Random sample,3008
0.94,332,0,0,0.95,Random sample,3013
0.9,332,0,0,0.95,Random sample,3013
0.95,332,0,0,0.95,Random sample,3013
0.97,332,0,0,0.95,Random sample,3013
0.96,332,0,0,0.95,Random sample,3013
0.94,332,0,0,0.95,Random sample,3013
0.96,332,0,0,0.95,Random sample,3013
0.93,332,0,0,0.95,Random sample,3013
0.91,332,0,0,0.95,Random sample,3013
0.94,332,0,0,0.95,Random sample,3013
0.95,332,0,0,0.95,Random sample,3013
0.91,332,0,0,0.95,Random sample,3013
0.93,332,0,0,0.95,Random sample,3013
0.91,332,0,0,0.95,Random sample,3013
0.96,332,0,0,0.95,Random sample,3013
0.95,332,0,0,0.95,Random sample,3013
0.95,332,0,0,0.95,Random sample,3013
0.93,332,0,0,0.95,Random sample,3013
0.95,332,0,0,0.95,Random sample,3013
0.92,332,0,0,0.95,Random sample,3013
0.95,332,0,0,0.95,Random sample,3013
0.98,332,0,0,0.95,Random sample,3013
0.9,332,0,0,0.95,Random sample,3013
0.93,332,0,0,0.95,Random sample,3013
0.98,332,0,0,0.95,Random sample,3013
0.96,332,0,0,0.95,Random sample,3013
0.93,332,0,0,0.95,Random sample,3013
0.94,332,0,0,0.95,Random sample,3013
0.94,332,0,0,0.95,Random sample,3013
0.94,332,0,0,0.95,Random sample,3013
0.99,332,0,0,0.95,Random sample,3013
0.92,332,0,0,0.95,Random sample,3013
0.93,332,0,0,0.95,Random sample,3013
0.92,332,0,0,0.95,Random sample,3013
0.95,332,0,0,0.95,Random sample,3013
0.94,332,0,0,0.95,Random sample,3013
0.95,332,0,0,0.95,Random sample,3013
0.96,332,0,0,0.95,Random sample,3013
0.95,332,0,0,0.95,Random sample,3013
0.91,332,0,0,0.95,Random sample,3013
0.93,332,0,0,0.95,Random sample,3013
0.97,332,0,0,0.95,Random sample,3013
0.93,332,0,0,0.95,Random sample,3013
0.95,332,0,0,0.95,Random sample,3013
0.94,332,0,0,0.95,Random sample,3013
0.94,332,0,0,0.95,Random sample,3013
0.93,332,0,0,0.95,Random sample,3013
0.91,332,0,0,0.95,Random sample,3013
0.96,332,0,0,0.95,Random sample,3013
0.98,332,0,0,0.95,Random sample,3013
0.93,332,0,0,0.95,Random sample,3013
0.91,332,0,0,0.95,Random sample,3013
0.95,332,0,0,0.95,Random sample,3013
0.96,332,0,0,0.95,Random sample,3013
0.91,332,0,0,0.95,Random sample,3013
0.95,332,0,0,0.95,Random sample,3013
0.98,332,0,0,0.95,Random sample,3013
0.93,332,0,0,0.95,Random sample,3013
0.94,332,0,0,0.95,Random sample,3013
0.95,332,0,0,0.95,Random sample,3013
0.96,332,0,0,0.95,Random sample,3013
0.93,332,0,0,0.95,Random sample,3013
0.94,332,0,0,0.95,Random sample,3013
0.97,332,0,0,0.95,Random sample,3013
0.96,332,0,0,0.95,Random sample,3013
0.92,332,0,0,0.95,Random sample,3013
0.94,332,0,0,0.95,Random sample,3013
0.91,332,0,0,0.95,Random sample,3013
0.93,332,0,0,0.95,Random sample,3013
0.95,332,0,0,0.95,Random sample,3013
0.92,332,0,0,0.95,Random sample,3013
0.96,332,0,0,0.95,Random sample,3013
0.96,332,0,0,0.95,Random sample,3013
0.92,332,0,0,0.95,Random sample,3013
0.92,332,0,0,0.95,Random sample,3013
0.96,332,0,0,0.95,Random sample,3013
0.94,332,0,0,0.95,Random sample,3013
0.96,332,0,0,0.95,Random sample,3013
0.95,332,0,0,0.95,Random sample,3013
0.92,332,0,0,0.95,Random sample,3013
0.94,332,0,0,0.95,Random sample,3013
0.94,332,0,0,0.95,Random sample,3013
0.94,332,0,0,0.95,Random sample,3013
0.93,332,0,0,0.95,Random sample,3013
0.93,332,0,0,0.95,Random sample,3013
0.94,332,0,0,0.95,Random sample,3013
0.95,332,0,0,0.95,Random sample,3013
0.98,332,0,0,0.95,Random sample,3013
0.95,332,0,0,0.95,Random sample,3013
0.95,332,0,0,0.95,Random sample,3013
0.94,332,0,0,0.95,Random sample,3013
0.95,332,0,0,0.95,Random sample,3013
0.93,332,0,0,0.95,Random sample,3013
0.94,332,0,0,0.95,Random sample,3013
0.92,332,0,0,0.95,Random sample,3013
0.94,332,0,0,0.95,Random sample,3013
0.96,332,0,0,0.95,Random sample,3013
0.95,332,0,0,0.95,Random sample,3013
0.93,332,0,0,0.95,Random sample,3013
0.94,332,0,0,0.95,Random sample,3013
0.93,341,0,0,0.95,Random sample,3016
0.91,341,0,0,0.95,Random sample,3016
0.91,341,0,0,0.95,Random sample,3016
0.92,341,0,0,0.95,Random sample,3016
0.91,341,0,0,0.95,Random sample,3016
0.9,341,0,0,0.95,Random sample,3016
0.92,341,0,0,0.95,Random sample,3016
0.89,341,0,0,0.95,Random sample,3016
0.89,341,0,0,0.95,Random sample,3016
0.93,341,0,0,0.95,Random sample,3016
0.94,341,0,0,0.95,Random sample,3016
0.92,341,0,0,0.95,Random sample,3016
0.89,341,0,0,0.95,Random sample,3016
0.9,341,0,0,0.95,Random sample,3016
0.95,341,0,0,0.95,Random sample,3016
0.93,341,0,0,0.95,Random sample,3016
0.92,341,0,0,0.95,Random sample,3016
0.93,341,0,0,0.95,Random sample,3016
0.9,341,0,0,0.95,Random sample,3016
0.94,341,0,0,0.95,Random sample,3016
0.95,341,0,0,0.95,Random sample,3016
0.95,341,0,0,0.95,Random sample,3016
0.91,341,0,0,0.95,Random sample,3016
0.92,341,0,0,0.95,Random sample,3016
0.93,341,0,0,0.95,Random sample,3016
0.93,341,0,0,0.95,Random sample,3016
0.94,341,0,0,0.95,Random sample,3016
0.93,341,0,0,0.95,Random sample,3016
0.95,341,0,0,0.95,Random sample,3016
0.89,341,0,0,0.95,Random sample,3016
0.94,341,0,0,0.95,Random sample,3016
0.94,341,0,0,0.95,Random sample,3016
0.92,341,0,0,0.95,Random sample,3016
0.95,341,0,0,0.95,Random sample,3016
0.93,341,0,0,0.95,Random sample,3016
0.94,341,0,0,0.95,Random sample,3016
0.94,341,0,0,0.95,Random sample,3016
0.95,341,0,0,0.95,Random sample,3016
0.92,341,0,0,0.95,Random sample,3016
0.92,341,0,0,0.95,Random sample,3016
0.92,341,0,0,0.95,Random sample,3016
0.93,341,0,0,0.95,Random sample,3016
0.91,341,0,0,0.95,Random sample,3016
0.93,341,0,0,0.95,Random sample,3016
0.95,341,0,0,0.95,Random sample,3016
0.93,341,0,0,0.95,Random sample,3016
0.91,341,0,0,0.95,Random sample,3016
0.87,341,0,0,0.95,Random sample,3016
0.92,341,0,0,0.95,Random sample,3016
0.89,341,0,0,0.95,Random sample,3016
0.91,341,0,0,0.95,Random sample,3016
0.92,341,0,0,0.95,Random sample,3016
0.89,341,0,0,0.95,Random sample,3016
0.94,341,0,0,0.95,Random sample,3016
0.92,341,0,0,0.95,Random sample,3016
0.95,341,0,0,0.95,Random sample,3016
0.92,341,0,0,0.95,Random sample,3016
0.93,341,0,0,0.95,Random sample,3016
0.93,341,0,0,0.95,Random sample,3016
0.9,341,0,0,0.95,Random sample,3016
0.94,341,0,0,0.95,Random sample,3016
0.91,341,0,0,0.95,Random sample,3016
0.92,341,0,0,0.95,Random sample,3016
0.9,341,0,0,0.95,Random sample,3016
0.92,341,0,0,0.95,Random sample,3016
0.89,341,0,0,0.95,Random sample,3016
0.91,341,0,0,0.95,Random sample,3016
0.92,341,0,0,0.95,Random sample,3016
0.93,341,0,0,0.95,Random sample,3016
0.95,341,0,0,0.95,Random sample,3016
0.91,341,0,0,0.95,Random sample,3016
0.9,341,0,0,0.95,Random sample,3016
0.93,341,0,0,0.95,Random sample,3016
0.91,341,0,0,0.95,Random sample,3016
0.93,341,0,0,0.95,Random sample,3016
0.93,341,0,0,0.95,Random sample,3016
0.89,341,0,0,0.95,Random sample,3016
0.91,341,0,0,0.95,Random sample,3016
0.96,341,0,0,0.95,Random sample,3016
0.96,341,0,0,0.95,Random sample,3016
0.91,341,0,0,0.95,Random sample,3016
0.93,341,0,0,0.95,Random sample,3016
0.92,341,0,0,0.95,Random sample,3016
0.9,341,0,0,0.95,Random sample,3016
0.92,341,0,0,0.95,Random sample,3016
0.88,341,0,0,0.95,Random sample,3016
0.9,341,0,0,0.95,Random sample,3016
0.92,341,0,0,0.95,Random sample,3016
0.93,341,0,0,0.95,Random sample,3016
0.93,341,0,0,0.95,Random sample,3016
0.92,341,0,0,0.95,Random sample,3016
0.92,341,0,0,0.95,Random sample,3016
0.93,341,0,0,0.95,Random sample,3016
0.9,341,0,0,0.95,Random sample,3016
0.95,341,0,0,0.95,Random sample,3016
0.96,341,0,0,0.95,Random sample,3016
0.92,341,0,0,0.95,Random sample,3016
0.91,341,0,0,0.95,Random sample,3016
0.91,341,0,0,0.95,Random sample,3016
0.93,341,0,0,0.95,Random sample,3016
0.93,346,0,0,0.95,Random sample,3010
0.92,346,0,0,0.95,Random sample,3010
0.93,346,0,0,0.95,Random sample,3010
0.92,346,0,0,0.95,Random sample,3010
0.93,346,0,0,0.95,Random sample,3010
0.94,346,0,0,0.95,Random sample,3010
0.93,346,0,0,0.95,Random sample,3010
0.95,346,0,0,0.95,Random sample,3010
0.92,346,0,0,0.95,Random sample,3010
0.93,346,0,0,0.95,Random sample,3010
0.93,346,0,0,0.95,Random sample,3010
0.94,346,0,0,0.95,Random sample,3010
0.96,346,0,0,0.95,Random sample,3010
0.91,346,0,0,0.95,Random sample,3010
0.92,346,0,0,0.95,Random sample,3010
0.93,346,0,0,0.95,Random sample,3010
0.96,346,0,0,0.95,Random sample,3010
0.95,346,0,0,0.95,Random sample,3010
0.92,346,0,0,0.95,Random sample,3010
0.95,346,0,0,0.95,Random sample,3010
0.9,346,0,0,0.95,Random sample,3010
0.94,346,0,0,0.95,Random sample,3010
0.93,346,0,0,0.95,Random sample,3010
0.93,346,0,0,0.95,Random sample,3010
0.95,346,0,0,0.95,Random sample,3010
0.92,346,0,0,0.95,Random sample,3010
0.95,346,0,0,0.95,Random sample,3010
0.94,346,0,0,0.95,Random sample,3010
0.96,346,0,0,0.95,Random sample,3010
0.91,346,0,0,0.95,Random sample,3010
0.96,346,0,0,0.95,Random sample,3010
0.94,346,0,0,0.95,Random sample,3010
0.92,346,0,0,0.95,Random sample,3010
0.93,346,0,0,0.95,Random sample,3010
0.95,346,0,0,0.95,Random sample,3010
0.96,346,0,0,0.95,Random sample,3010
0.95,346,0,0,0.95,Random sample,3010
0.96,346,0,0,0.95,Random sample,3010
0.92,346,0,0,0.95,Random sample,3010
0.91,346,0,0,0.95,Random sample,3010
0.96,346,0,0,0.95,Random sample,3010
0.96,346,0,0,0.95,Random sample,3010
0.94,346,0,0,0.95,Random sample,3010
0.93,346,0,0,0.95,Random sample,3010
0.98,346,0,0,0.95,Random sample,3010
0.93,346,0,0,0.95,Random sample,3010
0.91,346,0,0,0.95,Random sample,3010
0.95,346,0,0,0.95,Random sample,3010
0.94,346,0,0,0.95,Random sample,3010
0.9,346,0,0,0.95,Random sample,3010
0.96,346,0,0,0.95,Random sample,3010
0.94,346,0,0,0.95,Random sample,3010
0.94,346,0,0,0.95,Random sample,3010
0.93,346,0,0,0.95,Random sample,3010
0.9,346,0,0,0.95,Random sample,3010
0.95,346,0,0,0.95,Random sample,3010
0.97,346,0,0,0.95,Random sample,3010
0.92,346,0,0,0.95,Random sample,3010
0.92,346,0,0,0.95,Random sample,3010
0.93,346,0,0,0.95,Random sample,3010
0.94,346,0,0,0.95,Random sample,3010
0.92,346,0,0,0.95,Random sample,3010
0.93,346,0,0,0.95,Random sample,3010
0.94,346,0,0,0.95,Random sample,3010
0.94,346,0,0,0.95,Random sample,3010
